PMID
25534433
15024131
17467808
18987562
26196596
19077919
21688171
14624186
12608943
12075750
28135763
22776642
15927391
21726252
17485248
20056557
28705252
9429236
25611810
21993426
11926892
12497624
18591455
29290749
19259652
22354160
21192344
7598739
20173735
18784265
22680342
21441248
20887379
26401760
26779253
11927765
12920424
12065438
22092036
27511999
28072888
23778326
7060320
28409297
28762371
19193342
21912424
27388970
23612435
27091191
17918089
21215785
23423913
25730298
27977511
29844858
12662378
29061085
27988869
23065688
24504666
24549002
19997080
22676193
15608559
19448608
26369612
24598718
25171759
20640435
25556837
8033754
27261829
23707372
21348813
24704000
18518849
20196170
19752398
24616296
12082589
22012471
25869015
18004210
29723426
19567893
24024897
15554460
30520364
11866001
30300922
23859569
17495880
26678969
23059146
28694205
11692084
18547065
7507039
26107754
21753748
17434923
24750455
25148458
26458301
19936169
21174619
12544691
18466100
18815589
79931
19659438
27488176
18443790
19228205
22992668
12439223
19371316
29399716
16609363
22210422
23530079
24481458
15483195
23133602
25185591
19667110
25115434
21398039
22723959
21068134
24703092
19654083
10375803
17622941
10471072
25898045
16103896
16522833
25851472
25069381
16609067
19018870
23773341
19747927
29432897
20523342
22547144
20809084
26469045
23119086
26004431
19034036
23095326
19606088
26670100
27027462
9738510
10653220
15453913
19779319
25303292
18070221
9259381
26830411
20877298
19676097
15564878
17722074
29755652
19604091
23305245
23492908
22088980
26991336
15226675
10683861
17766366
26071337
19207029
18021981
24892773
15284534
24836897
23166513
16170755
24345815
24816252
20473659
19576320
25495407
9103485
10353456
27740732
29454235
24217698
23733030
27422302
18509327
21689142
12656699
24316028
27541716
16645157
20048079
20347093
23252947
21723677
7693389
15565110
25889207
23686330
28243137
15590749
16204390
29352482
23666564
25042728
28302415
21121776
17702092
22374717
28186161
23613831
14729419
17015049
20504256
20179710
16272958
24262617
26715213
10961881
20530282
19749758
22328925
19590397
20876785
24589908
29318894
11547828
9261824
12810179
25712182
26265436
29061087
9517369
24126707
18698879
22592842
17671401
25939711
26894931
28379874
28819312
26267224
4574753
16580768
24071851
22951632
23726091
19074728
15650881
15900213
25893859
29791011
21121773
23302985
21361732
12042669
24279860
10692979
16948615
25155930
12386647
21063236
16205777
17457342
11755554
24710841
24217698
20130494
24101478
26491254
18322281
26109805
28448657
18855529
25974703
25367448
17485248
29844858
26977146
21912424
28745549
26710337
27767376
27247849
26779253
27966227
18680467
19924111
19057464
21357676
22293536
19056598
23612435
23382909
20523342
22328925
8554938
23071495
25504915
25545243
28261382
16201835
27859023
26670100
27524899
28244812
20048079
24019752
18838503
23132553
25115783
23530079
9517369
18330458
19512956
22765258
23384627
25001883
24353446
26880915
19925424
26857349
25069381
16722833
18070221
14998425
19019189
25889207
28638221
21254158
23080225
18618621
22006096
28243137
9689128
26039043
23646118
30914949
9653159
28112181
19890249
22407409
24816252
27997040
25916514
23682072
25798582
17439540
19371316
22954510
26111151
23665868
29152138
26699619
25844821
16400613
19936169
24220207
21441248
26410689
22951632
19119263
27574448
18281305
20056557
26801900
22474613
23859569
26991336
16179085
25637052
24729586
26417955
25611810
21808284
26729753
23150149
27058899
20981002
17622941
25147095
29755652
18509327
25461247
26265436
22094953
26463708
21192344
22108237
22915658
18539621
23799528
18285551
23065688
26877068
27385990
26186989
21388237
24853734
23166513
21502584
24892773
20350125
26307985
28819312
19074728
18850169
26730167
28605058
18241283
23119086
16998491
25148458
17654295
20876785
16355252
15453913
18279474
23856854
18261733
23478884
25556837
19752398
22680342
21178985
29290749
23809542
28184434
21851379
25155933
27711230
22723959
26977927
27549341
24071851
26264253
22992668
27091191
22547144
23677058
26227246
20031551
21546862
19297219
18574025
25329996
28302415
20530282
22012471
19676097
19996755
28186161
19802338
24024897
23252947
19779319
23486447
22927450
26461463
19671875
18547065
27261829
22130800
24126707
19833260
24084768
26267224
23613831
19659438
25287681
24658827
22566560
23913015
20679962
23199531
21684175
28705252
26441325
26536870
26715213
23973251
23233662
21358750
26911666
20389299
22092036
5365949
21386754
23874514
24549002
26164721
17434923
25988058
22015451
20179710
15280927
28525903
20452521
23788015
28002639
24616296
21281405
19034036
25171759
25869015
15024131
21689142
23305245
27217270
23133602
24762860
23942138
25001883
22094953
19297219
21912424
22328925
27247849
23942138
25367448
19034036
28819312
29668752
25798582
17654295
26670100
19802338
23150149
22951632
29705271
25844821
25148458
27261829
24107802
23071495
18855529
18285551
26313268
24892773
27217270
25461247
24729586
18509327
24549002
26265436
24101478
20350125
29152138
26227246
28186161
26729753
22915658
16400613
25869015
24353446
26461463
18618621
24220207
22765258
21546862
27767376
19833260
21357676
24024897
26264253
15453913
22012471
18261733
22015451
24616296
22992668
26536870
26410689
27966227
25556837
24658827
22293536
20679962
23132553
20389299
23856854
26109805
24710841
23252947
22723959
23809542
28705252
24217698
27574448
19752398
17622941
19890249
16201835
27058899
17439540
25889207
18322281
23080225
16998491
23530079
20530282
23486447
27549341
23384627
23788015
26491254
24019752
25171759
27711230
23665868
20452521
27385990
28448657
23874514
30914949
23065688
25637052
25069381
23973251
25988058
25329996
28112181
19019189
19924111
23613831
26977146
18241283
24816252
28184434
18070221
20056557
28525903
27859023
29333880
16179085
26699619
26911666
26417955
23646118
23166513
26039043
23859569
23677058
20981002
25155933
15280927
21502584
21689142
16722833
25545243
19671875
26710337
18279474
25147095
28002639
21851379
23133602
20179710
19057464
26111151
26186989
22547144
20048079
23382909
22680342
29318894
24126707
20876785
22474613
18574025
16355252
21386754
25611810
20031551
23682072
18850169
28745549
26307985
22407409
22307138
23913015
26977927
23305245
23233662
21358750
22566560
26730167
22927450
21178985
19659438
29844858
28302415
27524899
19512956
17485248
25916514
23199531
21254158
22954510
19119263
23119086
26715213
19371316
26991336
23612435
15024131
26267224
25287681
22092036
23799528
18547065
21388237
19074728
27997040
28261382
25115783
26779253
29755652
22006096
26463708
20130494
20523342
24071851
26857349
24084768
28244812
24853734
17434923
18838503
18281305
28243137
21808284
19779319
29352482
29737521
18539621
21281405
26877068
22130800
21441248
26801900
30304062
26164721
21684175
24762860
28638221
26441325
25974703
23478884
22108237
19056598
26637161
29290749
26880915
19676097
28605058
27091191
19996755
25504915
